Customer,# Transactions,Year
CUSTOMER 3795,48471,2012
CUSTOMER 3797,4350,2012
CUSTOMER 3798,9267,2012
CUSTOMER 3802,28,2012
CUSTOMER 3805,297609,2012
CUSTOMER 3806,22458,2012
CUSTOMER 3808,1885034,2012
CUSTOMER 3811,1766456,2012
CUSTOMER 3814,3038808,2012
CUSTOMER 3815,1078766,2012
CUSTOMER 3821,36078,2012
CUSTOMER 3825,354291,2012
CUSTOMER 3827,26635,2012
CUSTOMER 3828,14710,2012
CUSTOMER 3830,111,2012
CUSTOMER 3831,227,2012
CUSTOMER 3832,18889,2012
CUSTOMER 3833,12232295,2012
CUSTOMER 3834,39643,2012
CUSTOMER 3835,0,2012
CUSTOMER 3836,16467257,2012
CUSTOMER 3841,4032,2012
CUSTOMER 3842,28762,2012
CUSTOMER 3843,11200,2012
CUSTOMER 3844,449732,2012
CUSTOMER 3845,15735,2012
CUSTOMER 3847,46376,2012
CUSTOMER 3848,149,2012
CUSTOMER 3850,3652988,2012
CUSTOMER 3854,373454,2012
CUSTOMER 3855,6095993,2012
CUSTOMER 3856,13685,2012
CUSTOMER 3858,726977,2012
CUSTOMER 3860,504747,2012
CUSTOMER 3861,166122,2012
CUSTOMER 3862,785,2012
CUSTOMER 3865,28428,2012
CUSTOMER 3869,3703,2012
CUSTOMER 3872,41904,2012
CUSTOMER 3873,44,2012
CUSTOMER 3875,304,2012
CUSTOMER 3876,366073,2012
CUSTOMER 3877,1810,2012
CUSTOMER 3881,0,2012
CUSTOMER 3883,345,2012
CUSTOMER 3885,4827973,2012
CUSTOMER 3886,310918,2012
CUSTOMER 3888,2518,2012
CUSTOMER 3889,52280,2012
CUSTOMER 3893,12,2012
CUSTOMER 3897,1789000,2012
CUSTOMER 3898,2734025,2012
CUSTOMER 3902,2387,2012
CUSTOMER 3903,1044775,2012
CUSTOMER 3904,33,2012
CUSTOMER 3905,69328,2012
CUSTOMER 3906,0,2012
CUSTOMER 3907,348004,2012
CUSTOMER 3908,107,2012
CUSTOMER 3910,262,2012
CUSTOMER 3916,47678,2012
CUSTOMER 3919,260202,2012
CUSTOMER 3920,63476,2012
CUSTOMER 3923,0,2012
CUSTOMER 3925,0,2012
CUSTOMER 3927,24,2012
CUSTOMER 3929,526562,2012
CUSTOMER 3933,788291,2012
CUSTOMER 3934,90711,2012
CUSTOMER 3935,176627,2012
CUSTOMER 3939,158840,2012
CUSTOMER 3940,0,2012
CUSTOMER 3941,3141,2012
CUSTOMER 3945,7459,2012
CUSTOMER 3946,98678,2012
CUSTOMER 3949,0,2012
CUSTOMER 3950,3013665,2012
CUSTOMER 3951,0,2012
CUSTOMER 3953,22504,2012
CUSTOMER 3954,1314275,2012
CUSTOMER 3957,0,2012
CUSTOMER 3958,43936,2012
CUSTOMER 3960,2363071,2012
CUSTOMER 3962,2487,2012
CUSTOMER 3965,487059,2012
CUSTOMER 3966,0,2012
CUSTOMER 3969,5226291,2012
CUSTOMER 3970,5485,2012
CUSTOMER 3975,254724,2012
CUSTOMER 3976,6154,2012
CUSTOMER 3978,9453,2012
CUSTOMER 3983,1232537,2012
CUSTOMER 3985,199,2012
CUSTOMER 3986,0,2012
CUSTOMER 3987,150343,2012
CUSTOMER 3990,5872006,2012
CUSTOMER 3995,0,2012
CUSTOMER 3998,335506,2012
CUSTOMER 4000,0,2012
CUSTOMER 4010,1049233,2012
CUSTOMER 4012,20776,2012
CUSTOMER 4013,3272,2012
CUSTOMER 4014,0,2012
CUSTOMER 4016,540713,2012
CUSTOMER 4018,3530706,2012
CUSTOMER 4020,721965,2012
CUSTOMER 4022,0,2012
CUSTOMER 4026,2142188,2012
CUSTOMER 4029,0,2012
CUSTOMER 4030,7794230,2012
CUSTOMER 4035,688299,2012
CUSTOMER 4038,19440390,2012
CUSTOMER 4041,2992375,2012
CUSTOMER 4044,9504,2012
CUSTOMER 4050,95376,2012
CUSTOMER 4051,723477,2012
CUSTOMER 4053,428549,2012
CUSTOMER 4054,0,2012
CUSTOMER 4056,0,2012
CUSTOMER 4057,28238,2012
CUSTOMER 4058,1582973,2012
CUSTOMER 4059,453,2012
CUSTOMER 4063,346299,2012
CUSTOMER 4064,6689,2012
CUSTOMER 4068,1373616,2012
CUSTOMER 4069,3794,2012
CUSTOMER 4070,71090,2012
CUSTOMER 4071,64697,2012
CUSTOMER 4079,46183,2012
CUSTOMER 4081,0,2012
CUSTOMER 4082,16,2012
CUSTOMER 4083,293420,2012
CUSTOMER 4085,0,2012
CUSTOMER 4088,8,2012
CUSTOMER 4090,10339,2012
CUSTOMER 4091,0,2012
CUSTOMER 4092,161151,2012
CUSTOMER 4093,56,2012
CUSTOMER 4094,19764,2012
CUSTOMER 4097,9947,2012
CUSTOMER 4101,441,2012
CUSTOMER 4102,13268,2012
CUSTOMER 4103,3385,2012
CUSTOMER 4104,3663,2012
CUSTOMER 4106,17464,2012
CUSTOMER 4108,72184,2012
CUSTOMER 4112,0,2012
CUSTOMER 4115,125101,2012
CUSTOMER 4116,62213,2012
CUSTOMER 4117,288067,2012
CUSTOMER 4118,12,2012
CUSTOMER 4122,8238491,2012
CUSTOMER 4123,10,2012
CUSTOMER 4124,20,2012
CUSTOMER 4125,0,2012
CUSTOMER 4127,128,2012
CUSTOMER 4128,3830,2012
CUSTOMER 4129,0,2012
CUSTOMER 4130,338505,2012
CUSTOMER 4131,3250484,2012
CUSTOMER 4137,391470,2012
CUSTOMER 4143,263,2012
CUSTOMER 4144,201394,2012
CUSTOMER 4145,337087,2012
CUSTOMER 4146,0,2012
CUSTOMER 4147,59800,2012
CUSTOMER 4148,2323,2012
CUSTOMER 4149,752448,2012
CUSTOMER 4150,28418,2012
CUSTOMER 4151,3616923,2012
CUSTOMER 4153,2197,2012
CUSTOMER 4154,0,2012
CUSTOMER 4155,785203,2012
CUSTOMER 4156,74808,2012
CUSTOMER 4157,555,2012
